"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus","56/2319","270/17913",0.000211321089010311,0.00866266591829503,0.00758515711804089,"1645/218/1545/54541/1906/1958/54206/114907/2706/4929/5997/196/6283/7356/9076/1728/3309/5530/4259/4193/1978/9456/9734/54658/2309/9446/874/4257/2908/7074/445/2947/3326/8682/5111/4176/1788/134147/5903/56603/26575/2180/2729/6799/790/2354/3176/18/1577/5176/26227/4835/9455/63826/11200/6001",56
"GO:0032526","BP","GO:0032526","response to retinoic acid","27/2319","103/17913",0.000214489355544898,0.00873062306372895,0.00764466138962098,"360/22943/1843/2706/3485/9314/6662/3371/7477/1277/1032/19/3490/5753/3294/54997/2697/10626/2707/6256/56603/2263/5176/7584/6899/5916/27",27
"GO:0045616","BP","GO:0045616","regulation of keratinocyte differentiation","14/2319","39/17913",0.000226215717529257,0.00911196156850721,0.00797856696801724,"360/54206/79977/7538/5275/677/29841/247/1514/8626/10626/2296/861/7421",14
"GO:0071229","BP","GO:0071229","cellular response to acid chemical","44/2319","199/17913",0.000227010807243086,0.00911196156850721,0.00797856696801724,"1645/1646/1906/1958/3399/9314/6662/3371/7477/8644/9076/1051/1277/1291/2348/19/3667/55022/2730/1278/5753/3949/1282/54997/1290/22849/83667/445/84649/6935/1788/2707/56603/2729/58528/4776/2263/80315/5176/7584/6899/4976/27/1307",44
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","77/2319","402/17913",0.000240002174062721,0.00956698321436227,0.00837699058361934,"51129/650/1958/2171/2247/50486/51083/3398/9314/5743/6591/9021/54361/8644/11010/57761/8660/29841/19/3667/347/2274/5154/3490/54704/157506/64919/672/27122/8835/7296/6319/3949/54658/9926/27063/2261/5295/26137/84649/7108/23682/4598/23417/9975/3992/6713/4862/57678/6256/51280/6604/2180/3417/4790/376497/51360/3157/114294/427/134429/7421/124997/123/8800/23179/341/5565/9619/6907/8611/6667/4047/9110/4779/23533/85414",77
"GO:0044309","CC","GO:0044309","neuron spine","33/2383","145/18678",0.000596155036141215,0.00978305700334302,0.00825445434657068,"490/57451/5530/9026/8572/8411/9456/26232/1902/1410/7074/26037/51104/10636/58489/3759/55607/2017/54873/5064/64101/378/3688/4131/10160/80315/23380/2521/1500/1266/4628/2043/6001",33
"GO:0031099","BP","GO:0031099","regeneration","43/2319","194/17913",0.000251187463688591,0.0099442708227401,0.00870734913781359,"1026/83481/3725/9314/5653/4814/5228/7048/3371/9076/1051/2348/5530/688/595/347/3475/928/7298/54658/2697/4147/5111/23162/790/11202/6657/7476/4131/2146/3913/4548/8408/1027/2737/983/5471/5467/9448/5792/55959/2043/57539",43
"GO:0030850","BP","GO:0030850","prostate gland development","15/2319","44/17913",0.000263183355905882,0.0103482979397007,0.00906112119724654,"1499/4824/5268/6662/3371/3400/247/8626/3169/6256/2263/5176/1027/2737/5916",15
"GO:1990823","BP","GO:1990823","response to leukemia inhibitory factor","25/2319","94/17913",0.000284188220968741,0.0110242142093914,0.00965296337984956,"9314/4691/8828/9021/9118/688/9806/2730/5277/9242/3720/4605/29887/221830/9145/11156/22808/8399/7091/2059/1488/5916/84159/6432/57539",25
"GO:1990830","BP","GO:1990830","cellular response to leukemia inhibitory factor","25/2319","94/17913",0.000284188220968741,0.0110242142093914,0.00965296337984956,"9314/4691/8828/9021/9118/688/9806/2730/5277/9242/3720/4605/29887/221830/9145/11156/22808/8399/7091/2059/1488/5916/84159/6432/57539",25
"GO:0005874","CC","GO:0005874","microtubule","67/2383","357/18678",0.000703113955380902,0.0112498232860944,0.00949203839764217,"79827/667/10397/6288/3925/7846/10376/84790/642273/9751/89795/1808/57509/6840/10383/805/56271/9055/26095/9638/9928/4957/4644/84140/283349/83544/89796/85378/7277/4281/7074/8701/7280/10636/5605/23271/57662/23710/23354/79848/84617/5116/29911/55835/79739/6904/4131/908/80346/5347/9859/134549/22981/10783/3619/10808/51361/54839/9702/10126/7461/983/22911/27130/57326/140609/9903",67
"GO:0007163","BP","GO:0007163","establishment or maintenance of cell polarity","39/2319","172/17913",0.000293072830704614,0.0112930730764845,0.00988838014054585,"667/55612/3280/7477/10806/57216/84612/4000/9638/10252/55691/3320/81704/4085/23255/3326/57662/9368/9267/56603/9585/9231/7476/2195/253260/143098/378/4131/57787/7465/5347/23189/22902/4139/23094/23286/56288/5584/23150",39
"GO:0045446","BP","GO:0045446","endothelial cell differentiation","27/2319","105/17913",0.000300960290840892,0.0115202018613268,0.0100872574302057,"694/1499/7026/6781/7477/57493/9076/3084/1903/23135/7498/91663/84913/3397/10630/5144/3911/57826/2947/6935/9693/7476/4855/9294/9414/3551/8829",27
"GO:0007569","BP","GO:0007569","cell aging","29/2319","116/17913",0.000308032110743789,0.0117133263164414,0.0102563600308597,"1026/1029/3135/8091/3398/10769/5054/10135/10000/4000/8626/1030/80317/1021/675/27250/3159/10783/6787/7157/1111/983/11200/79677/25989/4976/545/2305/7486",29
"GO:0070830","BP","GO:0070830","bicellular tight junction assembly","17/2319","54/17913",0.000312120895694903,0.011791233837363,0.0103245769969116,"79977/6591/9076/84612/92359/261734/2697/861/91862/143098/6904/1894/3551/79983/1969/56288/5584",17
"GO:0003714","MF","GO:0003714","transcription corepressor activity","47/2303","205/16969",0.00017495609502661,0.0118220332782266,0.0105762932632627,"467/10370/1649/3303/3399/4084/7026/54361/57761/3400/595/8553/7050/84962/9734/7068/9242/55509/6478/27063/9139/3726/5932/6935/1788/51053/2145/8819/1488/55806/25937/2146/10409/79365/1877/8861/8535/4212/2077/387893/57326/6907/122953/4796/9994/9425/51460",47
"GO:0043406","BP","GO:0043406","positive regulation of MAP kinase activity","52/2319","250/17913",0.000324422733016194,0.0121763856937247,0.0106618216017899,"650/100133941/22943/1848/1906/2247/9518/3643/1326/6288/7057/7477/1847/6283/1647/3084/4254/284340/5154/7316/57216/7314/60370/2149/7786/84962/7039/1902/7001/3672/7074/5605/8682/8325/1852/221472/257397/23162/4293/8567/10595/2146/9294/5063/57498/51196/983/8754/23566/11183/2043/23533",52
"GO:0000077","BP","GO:0000077","DNA damage checkpoint","32/2319","133/17913",0.000327270595332502,0.0122040260711088,0.0106860239209417,"7832/1026/8091/10769/51065/6659/1647/2810/4582/595/4193/63967/672/5884/8682/55367/5111/5325/9575/4194/25988/5347/1386/80254/1027/7157/1111/983/11200/83990/545/5883",32
"GO:0005814","CC","GO:0005814","centriole","29/2383","124/18678",0.000784204146229496,0.0122412354533385,0.0103285424137543,"3303/10769/7840/10806/85444/4957/11158/3304/80323/84984/9696/6102/5116/55835/9738/54535/5347/9859/51134/9851/9857/22873/80254/10198/55704/80184/9657/899/84131",29
"GO:0003682","MF","GO:0003682","chromatin binding","86/2303","437/16969",0.000205493825332507,0.0129598105843034,0.0115941779345499,"10370/1164/1499/1958/2353/79977/3005/8091/3725/9314/26471/51316/6591/6662/1051/29841/60/117608/9324/6498/4286/2313/84962/3015/8626/7068/4774/2309/3720/3006/6304/7936/29128/116092/80317/57634/6935/5111/2296/1788/51053/254225/90993/860/6256/2551/79755/6604/2145/7091/57658/9575/1488/170959/4790/3159/2355/25988/2146/8850/8861/2627/57680/6045/1386/57597/254394/8535/8538/25885/2648/2521/7020/7157/2737/983/57822/83990/1059/122953/51317/9425/3008/4779/23512/7486",86
"GO:0043197","CC","GO:0043197","dendritic spine","32/2383","142/18678",0.000855032121674522,0.013029060901707,0.0109932701358153,"490/57451/5530/9026/8572/9456/26232/1902/1410/7074/26037/51104/10636/58489/3759/55607/2017/54873/5064/64101/378/3688/4131/10160/80315/23380/2521/1500/1266/4628/2043/6001",32
"GO:0032355","BP","GO:0032355","response to estradiol","31/2319","128/17913",0.000355987681080151,0.0131897999784825,0.0115491819880794,"374/1499/1843/2113/2706/3485/7026/5743/7035/1728/1277/595/3673/8835/3015/54658/2697/4324/1410/5932/3169/445/2879/5111/1788/80139/7476/4131/2146/1027/3248",31
"GO:0001952","BP","GO:0001952","regulation of cell-matrix adhesion","29/2319","117/17913",0.000359693736680068,0.0132422280128076,0.0115950887425931,"1029/4680/55612/22998/4814/5328/6385/7057/54361/5054/347/6281/10395/90102/5295/57662/1946/1021/1012/79834/8861/4323/9448/29984/10519/1307/2039/8829/7402",29
"GO:0031527","CC","GO:0031527","filopodium membrane","8/2383","18/18678",0.000924463594482485,0.0134467431924725,0.0113456895686487,"3135/10630/84168/5064/3675/3685/23224/7402",8
"GO:0043034","CC","GO:0043034","costamere","8/2383","18/18678",0.000924463594482485,0.0134467431924725,0.0113456895686487,"6385/3856/113146/3880/6840/5339/9456/288",8
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition","58/2319","288/17913",0.000367652902611381,0.0134495808676822,0.0117766499384112,"9510/7832/8900/1026/1029/3398/3624/9314/10769/51065/6659/4609/586/1647/894/2810/3400/1032/4582/5530/595/2273/4193/6241/1978/493/7298/9928/4174/4175/79960/10217/1030/4171/11040/4173/91/5932/55367/5111/4176/1021/55904/51053/5325/4194/3688/25988/2146/7465/1027/7157/983/5471/4172/11200/11319/571",58
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","16/2319","50/17913",0.000378066780818291,0.0137435597052184,0.0120340621130377,"650/1499/6317/7048/1277/25805/10630/1601/7074/4017/2296/80139/25937/2146/6386/6934",16
"GO:0005813","CC","GO:0005813","centrosome","84/2383","473/18678",0.00096857729320545,0.013770100085784,0.0116185219473802,"468/1499/3303/10397/10769/994/25897/11007/7840/3694/10806/4082/805/3397/121441/85444/5930/9638/4957/84140/11158/261734/29887/991/85378/25914/3875/3304/10636/9639/23271/57662/80817/23354/84984/5111/65981/1021/9696/79848/675/9585/58528/5116/29911/55835/9738/375748/3713/6904/129880/4692/55171/57787/5347/10868/8850/9859/5892/9851/7188/9857/6792/10783/4750/55188/2648/93594/80254/5693/7020/9702/1111/983/4172/23299/80184/9657/10544/899/84131/10519/57539/7486",84
"GO:0000785","CC","GO:0000785","chromatin","88/2383","500/18678",0.000989725943665722,0.013770100085784,0.0116185219473802,"1029/10370/1499/3005/8334/3017/8091/3725/9314/4084/10769/6591/4609/8349/8339/1051/8347/894/8341/92815/8365/4582/8364/23466/60/9324/3091/3015/3012/8626/23047/7068/6932/3090/3006/6304/84787/4171/4094/3726/114799/4017/29128/57634/92565/5111/4176/2296/8338/1788/55904/90993/860/8357/6256/2551/6604/6874/57658/3159/2146/5347/7227/11168/79809/8861/6045/83444/3619/2648/7157/5916/1111/5467/55766/8971/8345/6934/57332/1059/6667/3070/7290/3008/23126/84464/23512/8914",88
"GO:0045178","CC","GO:0045178","basal part of cell","14/2383","45/18678",0.00102088697362534,0.0139014396408557,0.011729339696972,"667/1906/3861/1364/9635/9132/3655/3673/4070/362/90102/3672/288/200958",14
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","33/2319","140/17913",0.000397167277706794,0.0141963456438998,0.0124305281107031,"650/1499/1942/8091/6275/6317/6591/6662/7048/54361/1277/25805/10630/3091/10252/6949/1601/90102/7074/3169/4017/7080/2296/80139/9231/27250/25937/2263/2146/64081/6386/84541/4040",33
"GO:0001885","BP","GO:0001885","endothelial cell development","17/2319","55/17913",0.000397890656455324,0.0141963456438998,0.0124305281107031,"1499/6781/7477/57493/9076/1903/91663/3397/5144/57826/2947/9693/7476/4855/9294/9414/3551",17
"GO:0120192","BP","GO:0120192","tight junction assembly","17/2319","55/17913",0.000397890656455324,0.0141963456438998,0.0124305281107031,"79977/6591/9076/84612/92359/261734/2697/861/91862/143098/6904/1894/3551/79983/1969/56288/5584",17
"GO:0005938","CC","GO:0005938","cell cortex","46/2383","229/18678",0.00110281543155611,0.0147042057540814,0.0124066736050062,"9590/1499/667/3918/4691/642273/4739/1397/6764/60/3880/4082/7171/752/91663/10395/10979/5357/9322/90102/9854/120/57553/2316/55607/2017/23048/2059/800/1488/2263/23242/8976/2037/26086/55188/130271/1500/1000/27445/26064/631/4628/51332/2039/7402",46
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","75/2319","397/17913",0.000439481815010332,0.0154950273042294,0.0135676727879685,"467/27113/627/664/1499/1649/50486/3303/3315/3624/4318/4824/4929/26471/5329/5366/5743/50484/6591/7057/7078/54361/5054/6648/9709/2810/7185/1032/4582/3655/4193/9026/7314/400916/4000/6498/672/2730/658/3091/8626/219699/10962/6478/7001/3304/147138/1191/8682/54978/9368/2017/90993/51330/23542/23368/2729/8567/4776/7533/219790/201163/27035/6477/3685/7157/53832/81618/4976/6934/28978/5883/85450/8829/57539",75
"GO:0060487","BP","GO:0060487","lung epithelial cell differentiation","9/2319","20/17913",0.000439651293753221,0.0154950273042294,0.0135676727879685,"10551/79977/6662/4781/3169/7080/25803/2627/7965",9
"GO:0003158","BP","GO:0003158","endothelium development","30/2319","124/17913",0.000447801813543845,0.0156866332259601,0.013735445738557,"694/1499/7026/6781/7477/57493/9076/3084/388/1903/23135/7498/91663/84913/3397/10630/5144/3911/2697/57826/2947/6935/9693/30061/7476/4855/9294/9414/3551/8829",30
"GO:0031570","BP","GO:0031570","DNA integrity checkpoint","33/2319","141/17913",0.000455207678286064,0.0158500022921292,0.0138784940849676,"7832/1026/8091/10769/51065/6659/1647/2810/4582/595/4193/63967/672/6419/5884/8682/55367/5111/5325/9575/4194/25988/5347/1386/80254/1027/7157/1111/983/11200/83990/545/5883",33
"GO:0005096","MF","GO:0005096","GTPase activator activity","46/2303","203/16969",0.000270463044776246,0.0159911275223955,0.0143060715789541,"54206/3725/5997/54453/216/57522/6004/9411/10395/10156/116983/1122/9462/9901/26037/10636/9693/6002/26575/57568/6102/9681/6904/1894/119016/64411/23380/23092/397/201176/3268/9815/11033/85360/23094/25780/5922/55357/394/55160/6001/57584/2776/8829/5998/64786",46
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","75/2319","398/17913",0.000474371201316642,0.016418356548564,0.0143761533938255,"330/1474/1475/1476/1942/2152/2335/9314/4318/4824/5266/5329/5366/5743/51065/1992/6317/6318/83595/7980/7057/7076/7078/10406/4609/885/7035/5275/5054/9709/2810/1032/7077/4193/9026/7498/9806/27344/25816/1294/5269/10395/2149/332/8626/4804/51232/6478/5698/22861/1509/6653/144203/1410/140686/26999/9232/6690/55367/668/56925/84168/55655/6657/334/112399/10049/2192/29843/6695/55795/64780/2043/9994/57539",75
"GO:1900024","BP","GO:1900024","regulation of substrate adhesion-dependent cell spreading","16/2319","51/17913",0.000485445461420832,0.016701635517931,0.014624196607214,"4739/4070/91663/6281/10630/80005/2316/5881/1946/2192/23189/2633/10519/2039/8829/6239",16
"GO:0008106","MF","GO:0008106","alcohol dehydrogenase (NADP+) activity","8/2303","15/16969",0.00030036511549186,0.0167144352503117,0.0149531611675204,"231/1645/1646/218/8644/57016/157506/9249",8
"GO:0010038","BP","GO:0010038","response to metal ion","65/2319","335/17913",0.00049327825399713,0.0168707000479492,0.0147722319851648,"360/468/664/760/1843/1906/2353/3398/3485/3725/3861/4318/4493/4501/4502/10397/5743/6382/7057/8644/9076/1728/6678/3309/10272/5530/595/4193/805/3091/23327/10156/9456/653361/7220/3726/445/4017/5111/7031/7139/1788/288/4495/27345/30061/1528/2729/2203/2354/4776/200894/18/1894/5176/2521/7020/1027/9361/983/8754/79085/7779/2039/4779",65
"GO:0008630","BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","24/2319","92/17913",0.000507049756275015,0.0169572876665587,0.0148480493718474,"1026/54541/26471/51065/6591/2810/1032/57600/4582/6498/672/8626/3090/5295/64782/1191/675/4776/29965/8445/7157/11200/1969/5883",24
"GO:0071850","BP","GO:0071850","mitotic cell cycle arrest","7/2319","13/17913",0.000507348099736522,0.0169572876665587,0.0148480493718474,"1026/1843/4824/1647/1877/1027/7157",7
"GO:0033627","BP","GO:0033627","cell adhesion mediated by integrin","18/2319","61/17913",0.000510478902072873,0.0169572876665587,0.0148480493718474,"1545/1942/55612/5328/6591/5054/4582/3694/3673/54997/5881/3688/5420/3685/8754/1969/10519/1307",18
"GO:0051893","BP","GO:0051893","regulation of focal adhesion assembly","18/2319","61/17913",0.000510478902072873,0.0169572876665587,0.0148480493718474,"22998/6385/7057/54361/347/6281/10395/90102/57662/1946/79834/8861/4323/9448/29984/1307/2039/8829",18
"GO:0090109","BP","GO:0090109","regulation of cell-substrate junction assembly","18/2319","61/17913",0.000510478902072873,0.0169572876665587,0.0148480493718474,"22998/6385/7057/54361/347/6281/10395/90102/57662/1946/79834/8861/4323/9448/29984/1307/2039/8829",18
"GO:0007178","BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","63/2319","323/17913",0.000517687336056136,0.017098473156597,0.0149716734541829,"650/10370/22943/1958/55612/2353/10468/9518/3280/3303/3624/3725/56937/285704/64750/7048/7057/4015/2348/3309/10272/7316/7314/25805/84913/3397/6498/658/27122/1278/5796/23089/1601/10979/1030/4086/91/57530/11167/7080/4053/3326/6935/80139/4052/860/27250/116844/3675/25937/11030/201163/64081/6386/2530/3248/7157/8754/92/51592/56288/5654/9110",63
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","45/2319","213/17913",0.000558006488138085,0.0183254403490803,0.0160460238933487,"467/50486/3303/3624/5366/6591/7057/7078/5054/4254/7185/3856/3655/4000/6498/672/2730/658/3570/219699/10962/2309/6478/3875/2261/7001/3304/91/5295/147138/8682/55367/2017/51330/2065/2729/8567/3685/2872/81618/6934/9994/10519/85450/8829",45
"GO:0043491","BP","GO:0043491","protein kinase B signaling","54/2319","268/17913",0.000567136255527068,0.0185200426946127,0.0162164205564921,"1646/374/1649/2152/2247/2250/9518/1839/3135/3643/9314/4824/6662/7057/642273/8644/57761/8660/3084/4254/4015/677/3667/5154/7498/7039/4157/3320/2261/5295/375033/117145/83667/5296/3326/4534/3059/9368/2065/253260/2263/3688/201163/114897/7295/84830/5287/55024/6934/1969/23239/8503/10519/23533",54
"GO:0030010","BP","GO:0030010","establishment of cell polarity","30/2319","126/17913",0.000596530191610446,0.0193068248891854,0.0169053385662363,"55612/3280/10806/9638/10252/55691/3320/81704/4085/3326/57662/9368/9267/56603/9585/7476/253260/143098/4131/57787/7465/5347/23189/22902/4139/23094/23286/56288/5584/23150",30
"GO:0001501","BP","GO:0001501","skeletal system development","87/2319","479/17913",0.000606206769307238,0.0193068248891854,0.0169053385662363,"650/1499/1906/2247/79977/8091/3696/4318/5744/6591/6659/6662/6781/7045/7048/7076/7477/249/4781/1277/4015/6678/23508/4322/2114/5307/157506/5125/54/2313/658/3091/1278/7298/8626/6949/84667/56975/3714/2697/2261/9775/2202/4094/4086/4017/6935/26160/2296/85301/139285/7289/860/7059/9249/56603/399979/7476/2263/1009/79001/25902/57728/51360/7227/3636/1298/56172/6899/7421/285590/10743/7020/7157/2737/5916/4323/79705/54799/51804/92/55959/64651/1969/56243/84159/7004",87
"GO:0003333","BP","GO:0003333","amino acid transmembrane transport","20/2319","72/17913",0.000610014729584424,0.0193068248891854,0.0169053385662363,"56262/5997/11254/23657/8140/6520/6507/6542/123096/10630/6541/81539/8864/6533/6535/124935/6536/9057/84230/9056",20
"GO:0006929","BP","GO:0006929","substrate-dependent cell migration","11/2319","29/17913",0.000615287612120744,0.0193068248891854,0.0169053385662363,"2335/8828/6591/3673/752/9353/2017/51330/6386/4628/8829",11
"GO:0016102","BP","GO:0016102","diterpenoid biosynthetic process","6/2319","10/17913",0.000615982890447171,0.0193068248891854,0.0169053385662363,"220/1382/10170/5947/8644/157506",6
"GO:0045647","BP","GO:0045647","negative regulation of erythrocyte differentiation","6/2319","10/17913",0.000615982890447171,0.0193068248891854,0.0169053385662363,"7538/677/9935/8861/54892/51621",6
"GO:0061140","BP","GO:0061140","lung secretory cell differentiation","6/2319","10/17913",0.000615982890447171,0.0193068248891854,0.0169053385662363,"10551/4781/7080/25803/2627/7965",6
"GO:0007566","BP","GO:0007566","embryo implantation","16/2319","52/17913",0.00061795200769884,0.0193068248891854,0.0169053385662363,"4318/5743/64750/6781/7048/7076/7356/3490/8614/5125/91/6256/2192/397/85360/5467",16
"GO:1903391","BP","GO:1903391","regulation of adherens junction organization","19/2319","67/17913",0.000625456333813076,0.0194362237066644,0.0170186420654967,"22998/6385/7057/54361/347/9922/6281/10395/90102/57662/1946/79834/8861/4323/9448/29984/1307/2039/8829",19
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","70/2319","370/17913",0.0006422899638455,0.0197750863920594,0.017315355194504,"330/1474/1475/1476/1942/2152/9314/4318/4824/5266/5329/5366/5743/51065/1992/6317/83595/7980/7057/7076/7078/10406/4609/885/7035/5275/5054/9709/2810/1032/4193/9026/7498/9806/27344/25816/1294/5269/10395/2149/332/8626/4804/51232/6478/5698/22861/1509/6653/144203/1410/140686/26999/9232/6690/55367/668/56925/55655/6657/334/112399/10049/29843/6695/55795/64780/2043/9994/57539",70
"GO:0071604","BP","GO:0071604","transforming growth factor beta production","13/2319","38/17913",0.000643203502025461,0.0197750863920594,0.017315355194504,"100133941/3696/5743/8710/7057/3694/3091/3326/4052/2627/3685/1386/4054",13
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","27/2319","110/17913",0.000664345398469472,0.0203170180061034,0.0177898784508004,"10551/4680/55612/2335/4814/6385/54361/1295/4739/3655/9806/91663/6281/80005/2316/5881/1021/1012/3675/151887/9448/10519/1307/2039/8829/6239/7402",27
"GO:0043409","BP","GO:0043409","negative regulation of MAPK cascade","39/2319","179/17913",0.000677620081313374,0.0206109031937651,0.0180472086242255,"467/55450/154043/1843/1846/1848/1942/54206/9314/5997/6317/7078/7345/4609/57447/55885/10252/6653/10636/5296/80824/5801/11329/9368/1852/23624/65268/91862/2122/27250/8000/2192/201163/1850/27330/2633/2305/5998/81848",39
"GO:0035024","BP","GO:0035024","negative regulation of Rho protein signal transduction","9/2319","21/17913",0.000681438842861366,0.0206109031937651,0.0180472086242255,"3925/57493/10395/54922/3675/3688/201163/23189/27",9
"GO:0007584","BP","GO:0007584","response to nutrient","45/2319","215/17913",0.000687418455825108,0.0206109031937651,0.0180472086242255,"218/360/490/1591/3485/5292/5743/6591/6781/7048/3371/249/8644/1728/1277/2348/6678/1032/19/595/3673/4193/7184/8614/2730/9388/7298/54658/1030/445/5111/1788/56603/2180/2729/5032/4131/3157/5028/7421/54434/5467/83990/23530/4976",45
"GO:0043010","BP","GO:0043010","camera-type eye development","58/2319","295/17913",0.000688218739861014,0.0206109031937651,0.0180472086242255,"220/490/1499/1545/79977/3624/3725/9314/4814/23657/6662/7048/7477/1295/24147/362/157506/64919/6498/4286/658/3091/493/23047/7068/1282/261734/2697/2202/1410/23554/64220/6935/2296/668/8412/7289/6256/6604/5797/7476/2195/57728/3913/221322/5176/147912/7020/1027/2737/5916/57822/4628/4976/84440/1969/8829/114789",58
"GO:0022612","BP","GO:0022612","gland morphogenesis","28/2319","116/17913",0.000709351166522034,0.0211342770231823,0.018505482412577,"374/1999/4824/5268/6591/6662/7048/7052/3371/54361/4781/1051/3400/10512/5154/59277/8626/3911/3169/9368/6256/2263/7421/2737/5916/55959/1969/8829",28
"GO:0022604","BP","GO:0022604","regulation of cell morphogenesis","79/2319","430/17913",0.000748233507638524,0.0221243002796101,0.019372361271966,"627/56882/1382/1942/2335/7168/4739/6678/1808/5530/4070/3475/25805/752/91663/6281/3397/79784/6498/10630/23327/10395/9353/4804/1902/30011/10979/9699/7074/4897/26037/80005/79006/2316/23303/5881/1002/1946/65981/9693/55607/9368/2017/348110/54873/51330/221472/5064/148170/2059/7476/4776/7533/10672/4131/2192/55171/23189/57464/26259/6792/150465/5063/5028/23426/22902/2633/254065/23566/4628/2043/2245/4976/55558/10519/2039/8829/6239/9706",79
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","58/2319","296/17913",0.0007502357880283,0.0221243002796101,0.019372361271966,"468/664/1499/1545/2113/2353/2706/3303/3315/3725/9314/4318/4688/10276/4929/23657/7168/8644/1728/6648/388/135112/4193/23135/3091/2177/5796/7296/2309/653361/4257/7001/3304/94241/83667/2878/5111/2176/2034/493869/375748/1894/2146/5893/27035/7295/4548/2530/79899/221/7157/9361/983/57332/55139/10516/2936/4779",58
"GO:0031571","BP","GO:0031571","mitotic G1 DNA damage checkpoint","18/2319","63/17913",0.000781003501704421,0.0226844233158369,0.0198628132038871,"7832/1026/10769/51065/6659/1647/2810/4582/595/4193/55367/5111/5325/4194/1027/7157/983/11200",18
"GO:0043297","BP","GO:0043297","apical junction assembly","18/2319","63/17913",0.000781003501704421,0.0226844233158369,0.0198628132038871,"79977/6591/9076/84612/92359/261734/2697/861/91862/9231/143098/6904/1894/3551/79983/1969/56288/5584",18
"GO:0044819","BP","GO:0044819","mitotic G1/S transition checkpoint","18/2319","63/17913",0.000781003501704421,0.0226844233158369,0.0198628132038871,"7832/1026/10769/51065/6659/1647/2810/4582/595/4193/55367/5111/5325/4194/1027/7157/983/11200",18
"GO:0001890","BP","GO:0001890","placenta development","34/2319","151/17913",0.000790239258433118,0.0228379145687171,0.0199972123923496,"2706/79977/3280/3696/7026/5743/9021/6781/7477/1051/677/3856/1508/3880/8614/3091/8728/3294/2697/51294/3726/3326/2707/55224/6256/2034/2263/10049/7421/1027/5467/9394/899/5654",34
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway","65/2319","341/17913",0.000802669777343159,0.0230817478260869,0.0202107163627437,"650/1499/1649/22943/1958/55612/3485/3489/64750/6591/6659/83595/6662/8796/8613/1277/2348/57216/25805/80114/27122/2309/261734/1601/79960/3090/6478/5698/54894/2887/7074/83439/65981/9368/139285/80139/861/65268/3487/5218/84327/6657/3675/4776/25937/441478/2263/4790/3087/23189/57680/85458/5693/2300/1500/2737/4040/8312/79705/1000/27130/55959/6907/6934/2776",65
"GO:0097237","BP","GO:0097237","cellular response to toxic substance","49/2319","241/17913",0.000808498454721542,0.0231342627143095,0.0202566991678018,"10974/664/114757/1545/50506/1958/2113/9314/10276/5743/1728/6648/57016/388/4259/60/4193/23135/7296/54658/2309/84817/9446/4257/7001/94241/83667/2947/2878/2879/3049/5111/55607/2176/1788/493869/2938/4790/1894/2146/7295/25841/983/23530/57332/55139/10516/2936/8914",49
"GO:0005085","MF","GO:0005085","guanyl-nucleotide exchange factor activity","44/2303","196/16969",0.000449373634052195,0.023617080989632,0.021128444548419,"10276/54453/6764/9922/64283/9771/55701/54869/7204/81704/50649/7074/80005/9639/50650/9693/8412/9267/221472/51195/10045/390637/440107/8567/5900/378/81846/1894/10160/9467/57480/201163/163259/23348/221002/26269/51196/23179/25780/2245/57221/27237/9855/84033",44
"GO:0002065","BP","GO:0002065","columnar/cuboidal epithelial cell differentiation","26/2319","106/17913",0.000837239343388023,0.0238386374619841,0.0208734600104206,"10551/650/1026/3280/6659/54361/5054/1051/688/3091/7298/8626/56975/3714/9139/3169/25803/9368/1021/6256/55283/9575/2263/2627/5916/1000",26
"GO:0010769","BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","52/2319","260/17913",0.000847192487481701,0.0240037871453149,0.0210180674912901,"627/1382/1942/2335/4739/1808/5530/4070/3475/91663/6281/3397/6498/10630/9353/4804/7074/4897/26037/80005/79006/2316/23303/5881/1002/1946/65981/9693/55607/2017/51330/7476/4776/7533/4131/2192/23189/26259/6792/150465/5063/22902/2633/23566/2043/4976/55558/10519/2039/8829/6239/9706",52
